date,equity
2021-09-16,1334725.98
2021-09-17,1323734.33
2021-09-20,1307473.35
2021-09-21,1307260.79
2021-09-22,1323531.01
2021-09-23,1331108.96
2021-09-24,1328879.16
2021-09-27,1326278.88
2021-09-28,1307868.03
2021-09-29,1311510.09
2021-09-30,1302402.59
2021-10-01,1303111.23
2021-10-04,1284204.24
2021-10-05,1291210.47
2021-10-06,1291839.21
2021-10-07,1302034.48
2021-10-08,1297881.77
2021-10-11,1297275.85
2021-10-12,1292244.17
2021-10-13,1302737.36
2021-10-14,1319490.39
2021-10-15,1325931.52
2021-10-18,1325356.23
2021-10-19,1332755.35
2021-10-20,1328717.68
2021-10-21,1325518.23
2021-10-22,1327749.46
2021-10-25,1335701.54
2021-10-26,1339418.91
2021-10-27,1336558.62
2021-10-28,1337242.5
2021-10-29,1343939.37
2021-11-01,1350502.07
2021-11-02,1353199.33
2021-11-03,1363936.53
2021-11-04,1365745.15
2021-11-05,1366303.89
2021-11-08,1364862.29
2021-11-09,1358203.08
2021-11-10,1353718.95
2021-11-11,1362217.99
2021-11-12,1366626.68
2021-11-15,1366426.9
2021-11-16,1371319.64
2021-11-17,1367518.83
2021-11-18,1370098.62
2021-11-19,1368068.54
2021-11-22,1365577.02
2021-11-23,1363139.48
2021-11-24,1362898.91
2021-11-25,1360460.92
2021-11-26,1322086.84
2021-11-29,1344116.71
2021-11-30,1326166.97
2021-12-01,1318359.91
2021-12-02,1321771.69
2021-12-03,1314783.07
2021-12-06,1327208.82
2021-12-07,1347708.33
2021-12-08,1347067.88
2021-12-09,1341024.09
2021-12-10,1344573.61
2021-12-13,1337904.55
2021-12-14,1331527.52
2021-12-15,1343199.02
2021-12-16,1333361.65
2021-12-17,1330298.38
2021-12-20,1325977.54
2021-12-21,1335159.29
2021-12-22,1344348.73
2021-12-23,1349166.97
2021-12-24,1349291.72
2021-12-27,1359198.48
2021-12-28,1360896.21
2021-12-29,1356684.95
2021-12-30,1355898.74
2021-12-31,1353349.23
2022-01-03,1360209.73
2022-01-04,1362723.72
2022-01-05,1349625.01
2022-01-06,1344141.5
2022-01-07,1337581.31
2022-01-10,1336628.6
2022-01-11,1347350.84
2022-01-12,1351947.56
2022-01-13,1338542.58
2022-01-14,1341570.77
2022-01-17,1343647.79
2022-01-18,1323482.5
2022-01-19,1318000.09
2022-01-20,1309731.01
2022-01-21,1293036.12
2022-01-24,1293599.48
2022-01-25,1285922.81
2022-01-26,1289610.58
2022-01-27,1280149.41
2022-01-28,1286553.06
2022-01-31,1305325.31
2022-02-01,1316949.45
2022-02-02,1308370.02
2022-02-03,1306116.45
2022-02-04,1298267.31
2022-02-07,1302018.85
2022-02-08,1308650.63
2022-02-09,1320402.87
2022-02-10,1305975.43
2022-02-11,1297031.15
2022-02-14,1296279.76
2022-02-15,1306151.56
2022-02-16,1308529.97
2022-02-17,1296594.03
2022-02-18,1290919.7
2022-02-21,1272240.79
2022-02-22,1284697.82
2022-02-23,1268607.37
2022-02-24,1266576.85
2022-02-25,1289819.78
2022-02-28,1283973.1
2022-03-01,1273229.92
2022-03-02,1274256.1
2022-03-03,1270467.44
2022-03-04,1265872.03
2022-03-07,1266363.45
2022-03-08,1275111.01
2022-03-09,1273946.21
2022-03-10,1273136.35
2022-03-11,1272106.6
2022-03-14,1270177.9
2022-03-15,1266667.0
2022-03-16,1271527.37
2022-03-17,1275202.62
2022-03-18,1274746.38
2022-03-21,1275653.69
2022-03-22,1275805.52
2022-03-23,1277275.01
2022-03-24,1279657.32
2022-03-25,1280569.21
2022-03-28,1276492.82
2022-03-29,1277433.38
2022-03-30,1279449.06
2022-03-31,1278110.95
2022-04-01,1278630.11
2022-04-04,1280944.11
2022-04-05,1278434.86
2022-04-06,1274991.87
2022-04-07,1279379.52
2022-04-08,1281359.08
2022-04-11,1276198.47
2022-04-12,1277057.26
2022-04-13,1280054.88
2022-04-14,1277949.44
2022-04-18,1279581.56
2022-04-19,1278507.08
2022-04-20,1281058.24
2022-04-21,1273568.03
2022-04-22,1263874.32
2022-04-25,1260974.01
2022-04-26,1253529.17
2022-04-27,1256230.71
2022-04-28,1260892.8
2022-04-29,1253384.3
2022-05-02,1250699.53
2022-05-03,1253980.54
2022-05-04,1256748.39
2022-05-05,1252949.92
2022-05-06,1250593.37
2022-05-09,1243109.97
2022-05-10,1241609.89
2022-05-11,1244115.36
2022-05-12,1240250.02
2022-05-13,1243962.25
2022-05-16,1246927.79
2022-05-17,1247182.82
2022-05-18,1242593.49
2022-05-19,1245144.04
2022-05-20,1247091.18
2022-05-23,1250423.72
2022-05-24,1253189.29
2022-05-25,1251608.14
2022-05-26,1252555.78
2022-05-27,1253474.56
2022-05-30,1253859.13
2022-05-31,1251869.2
2022-06-01,1251059.16
2022-06-02,1255334.91
2022-06-03,1252764.18
2022-06-06,1252274.7
2022-06-07,1254154.99
2022-06-08,1252799.56
2022-06-09,1248404.79
2022-06-10,1249025.92
2022-06-13,1239693.47
2022-06-14,1238111.11
2022-06-15,1243589.29
2022-06-16,1237197.75
2022-06-17,1235367.44
2022-06-20,1238740.67
2022-06-21,1238656.85
2022-06-22,1236680.96
2022-06-23,1234173.74
2022-06-24,1241120.95
2022-06-27,1241176.44
2022-06-28,1241239.69
2022-06-29,1241803.83
2022-06-30,1237837.86
2022-07-01,1238909.45
2022-07-04,1238909.45
2022-07-05,1238909.45
2022-07-06,1238909.45
2022-07-07,1238909.45
2022-07-08,1238909.45
2022-07-11,1238909.45
2022-07-12,1238909.45
2022-07-13,1238909.45
2022-07-14,1238909.45
2022-07-15,1238909.45
2022-07-18,1238909.45
2022-07-19,1238909.45
2022-07-20,1238909.45
2022-07-21,1238909.45
2022-07-22,1238909.45
2022-07-25,1238909.45
2022-07-26,1238909.45
2022-07-27,1238909.45
2022-07-28,1238909.45
2022-07-29,1238909.45
2022-08-01,1238798.93
2022-08-02,1238069.38
2022-08-03,1240971.54
2022-08-04,1240003.18
2022-08-05,1242567.22
2022-08-08,1243875.28
2022-08-09,1241994.66
2022-08-10,1243920.05
2022-08-11,1243487.61
2022-08-12,1249540.86
2022-08-15,1250395.92
2022-08-16,1251722.82
2022-08-17,1250139.76
2022-08-18,1252650.72
2022-08-19,1249769.57
2022-08-22,1247988.28
2022-08-23,1246269.36
2022-08-24,1245257.75
2022-08-25,1248081.53
2022-08-26,1241818.23
2022-08-29,1241147.29
2022-08-30,1237877.78
2022-08-31,1234403.25
2022-09-01,1232459.23
2022-09-02,1232459.23
2022-09-05,1232459.23
2022-09-06,1232459.23
2022-09-07,1232459.23
2022-09-08,1232459.23
2022-09-09,1232459.23
2022-09-12,1232459.23
2022-09-13,1232459.23
2022-09-14,1232459.23
2022-09-15,1232459.23
2022-09-16,1232459.23
2022-09-19,1232459.23
2022-09-20,1232459.23
2022-09-21,1232459.23
2022-09-22,1232459.23
2022-09-23,1232459.23
2022-09-26,1232459.23
2022-09-27,1232459.23
2022-09-28,1232459.23
2022-09-29,1232459.23
2022-09-30,1232459.23
2022-10-03,1232459.23
2022-10-04,1232459.23
2022-10-05,1232459.23
2022-10-06,1232459.23
2022-10-07,1232459.23
2022-10-10,1232459.23
2022-10-11,1232459.23
2022-10-12,1232459.23
2022-10-13,1232459.23
2022-10-14,1232459.23
2022-10-17,1232459.23
2022-10-18,1232459.23
2022-10-19,1232459.23
2022-10-20,1232459.23
2022-10-21,1232459.23
2022-10-24,1232459.23
2022-10-25,1232459.23
2022-10-26,1232459.23
2022-10-27,1232459.23
2022-10-28,1232459.23
2022-10-31,1232459.23
2022-11-01,1232432.38
2022-11-02,1230392.5
2022-11-03,1229829.32
2022-11-04,1231845.81
2022-11-07,1233502.71
2022-11-08,1235167.03
2022-11-09,1231460.45
2022-11-10,1236814.0
2022-11-11,1236462.28
2022-11-14,1234996.21
2022-11-15,1235564.39
2022-11-16,1235125.46
2022-11-17,1235521.13
2022-11-18,1235351.89
2022-11-21,1235931.47
2022-11-22,1238233.18
2022-11-23,1238560.54
2022-11-24,1238321.39
2022-11-25,1238233.35
2022-11-28,1235692.91
2022-11-29,1235009.14
2022-11-30,1239131.96
2022-12-01,1235770.33
2022-12-02,1233276.0
2022-12-05,1229202.97
2022-12-06,1227129.06
2022-12-07,1226917.89
2022-12-08,1226979.14
2022-12-09,1228883.79
2022-12-12,1229806.7
2022-12-13,1234795.93
2022-12-14,1232915.39
2022-12-15,1220094.41
2022-12-16,1215334.49
2022-12-19,1215509.96
2022-12-20,1214730.87
2022-12-21,1219921.11
2022-12-22,1211538.41
2022-12-23,1213295.76
2022-12-26,1217273.81
2022-12-27,1214784.38
2022-12-28,1211486.79
2022-12-29,1216238.08
2022-12-30,1210539.19
2023-01-02,1214647.96
2023-01-03,1220298.58
2023-01-04,1226565.64
2023-01-05,1225704.43
2023-01-06,1233939.27
2023-01-09,1234450.68
2023-01-10,1238092.13
2023-01-11,1240867.27
2023-01-12,1246324.16
2023-01-13,1250401.09
2023-01-16,1250272.13
2023-01-17,1248798.55
2023-01-18,1247235.13
2023-01-19,1247282.23
2023-01-20,1248767.02
2023-01-23,1249752.17
2023-01-24,1248355.38
2023-01-25,1251250.5
2023-01-26,1249220.27
2023-01-27,1249042.93
2023-01-30,1248649.85
2023-01-31,1249468.59
2023-02-01,1254846.4
2023-02-02,1255595.27
2023-02-03,1251492.49
2023-02-06,1249012.18
2023-02-07,1255717.97
2023-02-08,1250165.42
2023-02-09,1245872.69
2023-02-10,1243536.76
2023-02-13,1251796.95
2023-02-14,1253401.63
2023-02-15,1256541.39
2023-02-16,1244699.23
2023-02-17,1246321.35
2023-02-20,1244906.34
2023-02-21,1232344.61
2023-02-22,1230102.49
2023-02-23,1232059.26
2023-02-24,1223415.97
2023-02-27,1230890.15
2023-02-28,1224836.24
2023-03-01,1227680.85
2023-03-02,1230467.7
2023-03-03,1239741.37
2023-03-06,1238599.74
2023-03-07,1232757.07
2023-03-08,1237691.53
2023-03-09,1231938.34
2023-03-10,1226559.87
2023-03-13,1220226.46
2023-03-14,1225516.3
2023-03-15,1210112.9
2023-03-16,1219024.77
2023-03-17,1216645.08
2023-03-20,1222663.54
2023-03-21,1228185.7
2023-03-22,1227494.43
2023-03-23,1228582.1
2023-03-24,1225590.64
2023-03-27,1229516.5
2023-03-28,1229376.24
2023-03-29,1235343.5
2023-03-30,1242970.27
2023-03-31,1245131.57
2023-04-03,1247332.49
2023-04-04,1248802.02
2023-04-05,1240457.26
2023-04-06,1244585.65
2023-04-07,1246546.42
2023-04-10,1246598.65
2023-04-11,1249154.1
2023-04-12,1246143.4
2023-04-13,1261724.52
2023-04-14,1260354.98
2023-04-17,1260385.61
2023-04-18,1263320.09
2023-04-19,1258686.41
2023-04-20,1258595.16
2023-04-21,1259436.82
2023-04-24,1259615.99
2023-04-25,1253909.16
2023-04-26,1248278.31
2023-04-27,1259996.37
2023-04-28,1268616.89
2023-05-01,1267166.06
2023-05-02,1260252.22
2023-05-03,1257260.4
2023-05-04,1257462.19
2023-05-05,1268478.07
2023-05-08,1268674.53
2023-05-09,1269189.4
2023-05-10,1269423.37
2023-05-11,1267561.68
2023-05-12,1269648.7
2023-05-15,1274637.53
2023-05-16,1270794.16
2023-05-17,1280485.28
2023-05-18,1290620.01
2023-05-19,1291686.39
2023-05-22,1296064.55
2023-05-23,1284252.91
2023-05-24,1276560.13
2023-05-25,1276096.38
2023-05-26,1294365.19
2023-05-29,1291651.33
2023-05-30,1289824.44
2023-05-31,1281951.83
2023-06-01,1293818.12
2023-06-02,1305350.16
2023-06-05,1303474.33
2023-06-06,1312739.04
2023-06-07,1299045.6
2023-06-08,1305625.06
2023-06-09,1308289.49
2023-06-12,1318303.7
2023-06-13,1326029.21
2023-06-14,1329321.13
2023-06-15,1335937.88
2023-06-16,1337597.48
2023-06-19,1329685.42
2023-06-20,1325683.11
2023-06-21,1319886.26
2023-06-22,1320326.71
2023-06-23,1307932.44
2023-06-26,1305754.73
2023-06-27,1310356.92
2023-06-28,1317845.63
2023-06-29,1315734.74
2023-06-30,1329476.68
2023-07-03,1330362.35
2023-07-04,1326202.26
2023-07-05,1319667.87
2023-07-06,1302357.07
2023-07-07,1303946.41
2023-07-10,1304708.1
2023-07-11,1310320.14
2023-07-12,1322606.29
2023-07-13,1335429.75
2023-07-14,1329835.09
2023-07-17,1332381.46
2023-07-18,1343935.08
2023-07-19,1344850.49
2023-07-20,1338764.88
2023-07-21,1341394.7
2023-07-24,1342396.08
2023-07-25,1345135.59
2023-07-26,1344316.67
2023-07-27,1340851.01
2023-07-28,1354712.24
2023-07-31,1357624.23
2023-08-01,1347611.62
2023-08-02,1329654.63
2023-08-03,1324813.54
2023-08-04,1320384.34
2023-08-07,1329911.12
2023-08-08,1322017.88
2023-08-09,1318439.92
2023-08-10,1323312.47
2023-08-11,1317394.48
2023-08-14,1320601.74
2023-08-15,1305085.02
2023-08-16,1295417.07
2023-08-17,1286048.44
2023-08-18,1286383.01
2023-08-21,1293679.54
2023-08-22,1294430.68
2023-08-23,1311667.63
2023-08-24,1294789.31
2023-08-25,1301444.96
2023-08-28,1310848.36
2023-08-29,1326169.86
2023-08-30,1327284.1
2023-08-31,1327693.43
2023-09-01,1329616.12
2023-09-04,1330269.09
2023-09-05,1328124.76
2023-09-06,1323627.69
2023-09-07,1320238.36
2023-09-08,1320220.81
2023-09-11,1324120.29
2023-09-12,1319360.71
2023-09-13,1320610.43
2023-09-14,1330187.85
2023-09-15,1324503.83
2023-09-18,1324059.06
2023-09-19,1322314.29
2023-09-20,1313115.99
2023-09-21,1297690.93
2023-09-22,1300776.95
2023-09-25,1301097.94
2023-09-26,1287165.35
2023-09-27,1285828.96
2023-09-28,1287223.6
2023-09-29,1284465.29
2023-10-02,1278977.8
2023-10-03,1266306.17
2023-10-04,1270800.14
2023-10-05,1271533.63
2023-10-06,1280925.36
2023-10-09,1283039.7
2023-10-10,1288801.85
2023-10-11,1294130.19
2023-10-12,1292423.44
2023-10-13,1284707.9
2023-10-16,1291431.34
2023-10-17,1289558.49
2023-10-18,1281440.97
2023-10-19,1274559.64
2023-10-20,1267866.12
2023-10-23,1271075.69
2023-10-24,1273575.88
2023-10-25,1259648.22
2023-10-26,1258643.2
2023-10-27,1254607.22
2023-10-30,1259222.8
2023-10-31,1265877.88
2023-11-01,1278747.56
2023-11-02,1285640.53
2023-11-03,1295544.28
2023-11-06,1292800.86
2023-11-07,1294902.11
2023-11-08,1291248.41
2023-11-09,1289906.07
2023-11-10,1299358.73
2023-11-13,1298924.08
2023-11-14,1312653.28
2023-11-15,1313007.38
2023-11-16,1315645.54
2023-11-17,1316884.85
2023-11-20,1321501.45
2023-11-21,1318852.93
2023-11-22,1323847.47
2023-11-23,1325388.45
2023-11-24,1324720.8
2023-11-27,1325042.31
